target_id,target_len
BACT000020_38877_TRUE_Achromobacter_sp.,264
BACT000020_38878_TRUE_Achromobacter_sp.,264
BACT000020_38879_TRUE_Achromobacter_sp.,264
BACT000020_38880_TRUE_Achromobacter_sp.,264
BACT000020_38881_TRUE_Achromobacter_sp.,264
BACT000020_38882_TRUE_Achromobacter_sp.,264
BACT000020_38883_TRUE_Achromobacter_sp.,264
BACT000020_38884_TRUE_Achromobacter_sp.,264
BACT000020_38885_TRUE_Achromobacter_sp.,264
BACT000020_38886_TRUE_Achromobacter_sp.,264
BACT000020_38887_TRUE_Achromobacter_sp.,264
BACT000020_38888_TRUE_Achromobacter_sp.,264
BACT000020_38889_TRUE_Achromobacter_sp.,264
BACT000020_38890_TRUE_Achromobacter_sp.,264
BACT000020_38891_TRUE_Achromobacter_spanius,264
BACT000020_38892_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38893_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38894_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38895_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38896_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38897_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38898_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38899_TRUE_Achromobacter_xylosoxidans,264
BACT000020_38900_TRUE_Achromobacter_xylosoxidans,264
BACT000020_39477_TRUE_Alteromonas_macleodii,264
BACT000020_39478_TRUE_Alteromonas_macleodii,264
BACT000020_39479_TRUE_Alteromonas_macleodii,264
BACT000020_39480_TRUE_Alteromonas_macleodii,264
BACT000020_39481_TRUE_Alteromonas_macleodii,264
BACT000020_39482_TRUE_Alteromonas_macleodii,264
BACT000020_39483_TRUE_Alteromonas_macleodii,264
BACT000020_39484_TRUE_Alteromonas_macleodii,264
BACT000020_39485_TRUE_Alteromonas_macleodii,264
BACT000020_39486_TRUE_Alteromonas_marina,264
BACT000021_38859_TRUE_Achromobacter_arsenitoxydans,213
BACT000021_38860_TRUE_Achromobacter_piechaudii,213
BACT000021_38861_TRUE_Achromobacter_piechaudii,213
BACT000021_38862_TRUE_Achromobacter_piechaudii,213
BACT000021_38863_TRUE_Achromobacter_sp.,213
BACT000021_38864_TRUE_Achromobacter_sp.,213
BACT000021_38865_TRUE_Achromobacter_sp.,213
BACT000021_38866_TRUE_Achromobacter_sp.,213
BACT000021_38867_TRUE_Achromobacter_sp.,213
BACT000021_38868_TRUE_Achromobacter_sp.,213
BACT000021_38869_TRUE_Achromobacter_sp.,213
BACT000021_38870_TRUE_Achromobacter_sp.,213
BACT000021_38871_TRUE_Achromobacter_sp.,213
BACT000021_38872_TRUE_Achromobacter_sp.,213
BACT000021_38873_TRUE_Achromobacter_sp.,213
BACT000021_38874_TRUE_Achromobacter_sp.,213
BACT000021_38875_TRUE_Achromobacter_sp.,213
BACT000021_38876_TRUE_Achromobacter_sp.,213
BACT000021_38877_TRUE_Achromobacter_sp.,213
BACT000021_38878_TRUE_Achromobacter_sp.,213
BACT000021_38879_TRUE_Achromobacter_sp.,213
BACT000021_38880_TRUE_Achromobacter_sp.,213
BACT000021_38881_TRUE_Achromobacter_sp.,213
BACT000021_38882_TRUE_Achromobacter_sp.,213
BACT000021_38883_TRUE_Achromobacter_sp.,213
BACT000021_38884_TRUE_Achromobacter_sp.,213
BACT000021_38885_TRUE_Achromobacter_sp.,213
BACT000021_38886_TRUE_Achromobacter_sp.,213
BACT000021_38887_TRUE_Achromobacter_sp.,213
BACT000021_38888_TRUE_Achromobacter_sp.,213
BACT000021_38889_TRUE_Achromobacter_sp.,213
BACT000021_38890_TRUE_Achromobacter_sp.,213
BACT000021_38891_TRUE_Achromobacter_spanius,213
BACT000021_38892_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38893_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38894_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38895_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38896_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38897_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38898_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38899_TRUE_Achromobacter_xylosoxidans,213
BACT000021_38900_TRUE_Achromobacter_xylosoxidans,213
BACT000021_39477_TRUE_Alteromonas_macleodii,216
BACT000021_39478_TRUE_Alteromonas_macleodii,216
BACT000021_39479_TRUE_Alteromonas_macleodii,216
BACT000021_39480_TRUE_Alteromonas_macleodii,216
BACT000021_39481_TRUE_Alteromonas_macleodii,216
BACT000021_39482_TRUE_Alteromonas_macleodii,216
BACT000021_39483_TRUE_Alteromonas_macleodii,216
BACT000021_39484_TRUE_Alteromonas_macleodii,216
BACT000021_39485_TRUE_Alteromonas_macleodii,216
BACT000021_39486_TRUE_Alteromonas_marina,216
BACT000030_38859_TRUE_Achromobacter_arsenitoxydans,702
BACT000030_38860_TRUE_Achromobacter_piechaudii,702
BACT000030_38861_TRUE_Achromobacter_piechaudii,702
BACT000030_38862_TRUE_Achromobacter_piechaudii,702
BACT000030_38863_TRUE_Achromobacter_sp.,702
BACT000030_38864_TRUE_Achromobacter_sp.,702
BACT000030_38865_TRUE_Achromobacter_sp.,702
BACT000030_38866_TRUE_Achromobacter_sp.,702
BACT000030_38867_TRUE_Achromobacter_sp.,702
BACT000030_38868_TRUE_Achromobacter_sp.,702
BACT000030_38869_TRUE_Achromobacter_sp.,702
BACT000030_38870_TRUE_Achromobacter_sp.,702
BACT000030_38871_TRUE_Achromobacter_sp.,702
BACT000030_38872_TRUE_Achromobacter_sp.,702
BACT000030_38873_TRUE_Achromobacter_sp.,702
BACT000030_38874_TRUE_Achromobacter_sp.,702
BACT000030_38875_TRUE_Achromobacter_sp.,702
BACT000030_38876_TRUE_Achromobacter_sp.,702
BACT000030_38877_TRUE_Achromobacter_sp.,702
BACT000030_38878_TRUE_Achromobacter_sp.,699
BACT000030_38879_TRUE_Achromobacter_sp.,702
BACT000030_38880_TRUE_Achromobacter_sp.,702
BACT000030_38881_TRUE_Achromobacter_sp.,702
BACT000030_38882_TRUE_Achromobacter_sp.,702
BACT000030_38883_TRUE_Achromobacter_sp.,702
BACT000030_38884_TRUE_Achromobacter_sp.,702
BACT000030_38885_TRUE_Achromobacter_sp.,702
BACT000030_38886_TRUE_Achromobacter_sp.,702
BACT000030_38887_TRUE_Achromobacter_sp.,702
BACT000030_38888_TRUE_Achromobacter_sp.,702
BACT000030_38889_TRUE_Achromobacter_sp.,702
BACT000030_38890_TRUE_Achromobacter_sp.,702
BACT000030_38891_TRUE_Achromobacter_spanius,702
BACT000030_38892_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38893_TRUE_Achromobacter_xylosoxidans,699
BACT000030_38894_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38895_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38896_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38897_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38898_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38899_TRUE_Achromobacter_xylosoxidans,702
BACT000030_38900_TRUE_Achromobacter_xylosoxidans,702
BACT000030_39477_TRUE_Alteromonas_macleodii,696
BACT000030_39478_TRUE_Alteromonas_macleodii,696
BACT000030_39479_TRUE_Alteromonas_macleodii,696
BACT000030_39480_TRUE_Alteromonas_macleodii,696
BACT000030_39481_TRUE_Alteromonas_macleodii,696
BACT000030_39482_TRUE_Alteromonas_macleodii,696
BACT000030_39483_TRUE_Alteromonas_macleodii,696
BACT000030_39484_TRUE_Alteromonas_macleodii,696
BACT000030_39485_TRUE_Alteromonas_macleodii,696
BACT000030_39486_TRUE_Alteromonas_marina,696
BACT000031_38859_TRUE_Achromobacter_arsenitoxydans,828
BACT000031_38860_TRUE_Achromobacter_piechaudii,828
BACT000031_38861_TRUE_Achromobacter_piechaudii,828
BACT000031_38862_TRUE_Achromobacter_piechaudii,828
BACT000031_38863_TRUE_Achromobacter_sp.,828
BACT000031_38864_TRUE_Achromobacter_sp.,828
BACT000031_38865_TRUE_Achromobacter_sp.,828
BACT000031_38866_TRUE_Achromobacter_sp.,828
BACT000031_38867_TRUE_Achromobacter_sp.,828
BACT000031_38868_TRUE_Achromobacter_sp.,828
BACT000031_38869_TRUE_Achromobacter_sp.,828
BACT000031_38870_TRUE_Achromobacter_sp.,828
BACT000031_38871_TRUE_Achromobacter_sp.,828
BACT000031_38872_TRUE_Achromobacter_sp.,828
BACT000031_38873_TRUE_Achromobacter_sp.,828
BACT000031_38874_TRUE_Achromobacter_sp.,828
BACT000031_38875_TRUE_Achromobacter_sp.,828
BACT000031_38876_TRUE_Achromobacter_sp.,828
BACT000031_38877_TRUE_Achromobacter_sp.,828
BACT000031_38878_TRUE_Achromobacter_sp.,828
BACT000031_38879_TRUE_Achromobacter_sp.,828
BACT000031_38880_TRUE_Achromobacter_sp.,828
BACT000031_38881_TRUE_Achromobacter_sp.,828
BACT000031_38882_TRUE_Achromobacter_sp.,828
BACT000031_38883_TRUE_Achromobacter_sp.,828
BACT000031_38884_TRUE_Achromobacter_sp.,828
BACT000031_38885_TRUE_Achromobacter_sp.,828
BACT000031_38886_TRUE_Achromobacter_sp.,828
BACT000031_38887_TRUE_Achromobacter_sp.,828
BACT000031_38888_TRUE_Achromobacter_sp.,828
BACT000031_38889_TRUE_Achromobacter_sp.,828
BACT000031_38890_TRUE_Achromobacter_sp.,828
BACT000031_38891_TRUE_Achromobacter_spanius,828
BACT000031_38892_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38893_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38894_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38895_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38896_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38897_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38898_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38899_TRUE_Achromobacter_xylosoxidans,828
BACT000031_38900_TRUE_Achromobacter_xylosoxidans,828
BACT000031_39477_TRUE_Alteromonas_macleodii,825
BACT000031_39478_TRUE_Alteromonas_macleodii,825
BACT000031_39479_TRUE_Alteromonas_macleodii,825
BACT000031_39480_TRUE_Alteromonas_macleodii,825
BACT000031_39481_TRUE_Alteromonas_macleodii,825
BACT000031_39482_TRUE_Alteromonas_macleodii,825
BACT000031_39483_TRUE_Alteromonas_macleodii,825
BACT000031_39484_TRUE_Alteromonas_macleodii,825
BACT000031_39485_TRUE_Alteromonas_macleodii,825
BACT000031_39486_TRUE_Alteromonas_marina,825
BACT000032_38859_TRUE_Achromobacter_arsenitoxydans,690
BACT000032_38860_TRUE_Achromobacter_piechaudii,690
BACT000032_38861_TRUE_Achromobacter_piechaudii,690
BACT000032_38862_TRUE_Achromobacter_piechaudii,690
BACT000032_38863_TRUE_Achromobacter_sp.,690
BACT000032_38864_TRUE_Achromobacter_sp.,690
BACT000032_38865_TRUE_Achromobacter_sp.,690
BACT000032_38866_TRUE_Achromobacter_sp.,690
BACT000032_38867_TRUE_Achromobacter_sp.,690
BACT000032_38868_TRUE_Achromobacter_sp.,690
BACT000032_38869_TRUE_Achromobacter_sp.,690
BACT000032_38870_TRUE_Achromobacter_sp.,690
BACT000032_38871_TRUE_Achromobacter_sp.,690
BACT000032_38872_TRUE_Achromobacter_sp.,690
BACT000032_38873_TRUE_Achromobacter_sp.,690
BACT000032_38874_TRUE_Achromobacter_sp.,690
BACT000032_38875_TRUE_Achromobacter_sp.,690
BACT000032_38876_TRUE_Achromobacter_sp.,690
BACT000032_38877_TRUE_Achromobacter_sp.,690
BACT000032_38878_TRUE_Achromobacter_sp.,690
BACT000032_38879_TRUE_Achromobacter_sp.,690
BACT000032_38880_TRUE_Achromobacter_sp.,690
BACT000032_38881_TRUE_Achromobacter_sp.,690
BACT000032_38882_TRUE_Achromobacter_sp.,690
BACT000032_38883_TRUE_Achromobacter_sp.,690
BACT000032_38884_TRUE_Achromobacter_sp.,690
BACT000032_38885_TRUE_Achromobacter_sp.,690
BACT000032_38886_TRUE_Achromobacter_sp.,690
BACT000032_38887_TRUE_Achromobacter_sp.,690
BACT000032_38888_TRUE_Achromobacter_sp.,690
BACT000032_38889_TRUE_Achromobacter_sp.,690
BACT000032_38890_TRUE_Achromobacter_sp.,690
BACT000032_38891_TRUE_Achromobacter_spanius,690
BACT000032_38892_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38893_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38894_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38895_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38896_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38897_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38898_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38899_TRUE_Achromobacter_xylosoxidans,690
BACT000032_38900_TRUE_Achromobacter_xylosoxidans,690
BACT000032_39477_TRUE_Alteromonas_macleodii,639
BACT000032_39478_TRUE_Alteromonas_macleodii,639
BACT000032_39479_TRUE_Alteromonas_macleodii,639
BACT000032_39480_TRUE_Alteromonas_macleodii,639
BACT000032_39481_TRUE_Alteromonas_macleodii,639
BACT000032_39482_TRUE_Alteromonas_macleodii,639
BACT000032_39483_TRUE_Alteromonas_macleodii,639
BACT000032_39484_TRUE_Alteromonas_macleodii,639
BACT000032_39485_TRUE_Alteromonas_macleodii,639
BACT000032_39486_TRUE_Alteromonas_marina,639
BACT000033_38859_TRUE_Achromobacter_arsenitoxydans,621
BACT000033_38860_TRUE_Achromobacter_piechaudii,621
BACT000033_38861_TRUE_Achromobacter_piechaudii,621
BACT000033_38862_TRUE_Achromobacter_piechaudii,621
BACT000033_38863_TRUE_Achromobacter_sp.,618
BACT000033_38864_TRUE_Achromobacter_sp.,618
BACT000033_38865_TRUE_Achromobacter_sp.,618
BACT000033_38866_TRUE_Achromobacter_sp.,618
BACT000033_38867_TRUE_Achromobacter_sp.,618
BACT000033_38868_TRUE_Achromobacter_sp.,618
BACT000033_38869_TRUE_Achromobacter_sp.,618
BACT000033_38870_TRUE_Achromobacter_sp.,618
BACT000033_38871_TRUE_Achromobacter_sp.,618
BACT000033_38872_TRUE_Achromobacter_sp.,618
BACT000033_38873_TRUE_Achromobacter_sp.,618
BACT000033_38874_TRUE_Achromobacter_sp.,618
BACT000033_38875_TRUE_Achromobacter_sp.,618
BACT000033_38876_TRUE_Achromobacter_sp.,618
BACT000033_38877_TRUE_Achromobacter_sp.,618
BACT000033_38878_TRUE_Achromobacter_sp.,621
BACT000033_38879_TRUE_Achromobacter_sp.,618
BACT000033_38880_TRUE_Achromobacter_sp.,618
BACT000033_38881_TRUE_Achromobacter_sp.,618
BACT000033_38882_TRUE_Achromobacter_sp.,618
BACT000033_38883_TRUE_Achromobacter_sp.,618
BACT000033_38884_TRUE_Achromobacter_sp.,618
BACT000033_38885_TRUE_Achromobacter_sp.,618
BACT000033_38886_TRUE_Achromobacter_sp.,621
BACT000033_38887_TRUE_Achromobacter_sp.,621
BACT000033_38888_TRUE_Achromobacter_sp.,621
BACT000033_38889_TRUE_Achromobacter_sp.,621
BACT000033_38890_TRUE_Achromobacter_sp.,621
BACT000033_38891_TRUE_Achromobacter_spanius,621
BACT000033_38892_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38893_TRUE_Achromobacter_xylosoxidans,621
BACT000033_38894_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38895_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38896_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38897_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38898_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38899_TRUE_Achromobacter_xylosoxidans,618
BACT000033_38900_TRUE_Achromobacter_xylosoxidans,618
BACT000033_39477_TRUE_Alteromonas_macleodii,606
BACT000033_39478_TRUE_Alteromonas_macleodii,606
BACT000033_39479_TRUE_Alteromonas_macleodii,606
BACT000033_39480_TRUE_Alteromonas_macleodii,606
BACT000033_39481_TRUE_Alteromonas_macleodii,606
BACT000033_39482_TRUE_Alteromonas_macleodii,606
BACT000033_39483_TRUE_Alteromonas_macleodii,606
BACT000033_39484_TRUE_Alteromonas_macleodii,606
BACT000033_39485_TRUE_Alteromonas_macleodii,606
BACT000033_39486_TRUE_Alteromonas_marina,606
BACT000034_38859_TRUE_Achromobacter_arsenitoxydans,540
BACT000034_38860_TRUE_Achromobacter_piechaudii,540
BACT000034_38861_TRUE_Achromobacter_piechaudii,540
BACT000034_38862_TRUE_Achromobacter_piechaudii,540
BACT000034_38863_TRUE_Achromobacter_sp.,540
BACT000034_38864_TRUE_Achromobacter_sp.,540
BACT000034_38865_TRUE_Achromobacter_sp.,540
BACT000034_38866_TRUE_Achromobacter_sp.,540
BACT000034_38867_TRUE_Achromobacter_sp.,540
BACT000034_38868_TRUE_Achromobacter_sp.,540
BACT000034_38869_TRUE_Achromobacter_sp.,540
BACT000034_38870_TRUE_Achromobacter_sp.,540
BACT000034_38871_TRUE_Achromobacter_sp.,540
BACT000034_38872_TRUE_Achromobacter_sp.,540
BACT000034_38873_TRUE_Achromobacter_sp.,540
BACT000034_38874_TRUE_Achromobacter_sp.,540
BACT000034_38875_TRUE_Achromobacter_sp.,540
BACT000034_38876_TRUE_Achromobacter_sp.,540
BACT000034_38877_TRUE_Achromobacter_sp.,540
BACT000034_38878_TRUE_Achromobacter_sp.,540
BACT000034_38879_TRUE_Achromobacter_sp.,540
BACT000034_38880_TRUE_Achromobacter_sp.,540
BACT000034_38881_TRUE_Achromobacter_sp.,540
BACT000034_38882_TRUE_Achromobacter_sp.,540
BACT000034_38883_TRUE_Achromobacter_sp.,540
BACT000034_38884_TRUE_Achromobacter_sp.,540
BACT000034_38885_TRUE_Achromobacter_sp.,540
BACT000034_38886_TRUE_Achromobacter_sp.,540
BACT000034_38887_TRUE_Achromobacter_sp.,540
BACT000034_38888_TRUE_Achromobacter_sp.,540
BACT000034_38889_TRUE_Achromobacter_sp.,540
BACT000034_38890_TRUE_Achromobacter_sp.,540
BACT000034_38891_TRUE_Achromobacter_spanius,540
BACT000034_38892_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38893_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38894_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38895_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38896_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38897_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38898_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38899_TRUE_Achromobacter_xylosoxidans,540
BACT000034_38900_TRUE_Achromobacter_xylosoxidans,540
BACT000034_39477_TRUE_Alteromonas_macleodii,540
BACT000034_39478_TRUE_Alteromonas_macleodii,540
BACT000034_39479_TRUE_Alteromonas_macleodii,540
BACT000034_39480_TRUE_Alteromonas_macleodii,540
BACT000034_39481_TRUE_Alteromonas_macleodii,540
BACT000034_39482_TRUE_Alteromonas_macleodii,540
BACT000034_39483_TRUE_Alteromonas_macleodii,540
BACT000034_39484_TRUE_Alteromonas_macleodii,540
BACT000034_39485_TRUE_Alteromonas_macleodii,540
BACT000034_39486_TRUE_Alteromonas_marina,540
BACT000035_38859_TRUE_Achromobacter_arsenitoxydans,534
BACT000035_38860_TRUE_Achromobacter_piechaudii,534
BACT000035_38861_TRUE_Achromobacter_piechaudii,534
BACT000035_38862_TRUE_Achromobacter_piechaudii,534
BACT000035_38863_TRUE_Achromobacter_sp.,534
BACT000035_38864_TRUE_Achromobacter_sp.,534
BACT000035_38865_TRUE_Achromobacter_sp.,534
BACT000035_38866_TRUE_Achromobacter_sp.,534
BACT000035_38867_TRUE_Achromobacter_sp.,534
BACT000035_38868_TRUE_Achromobacter_sp.,534
BACT000035_38869_TRUE_Achromobacter_sp.,534
BACT000035_38870_TRUE_Achromobacter_sp.,534
BACT000035_38871_TRUE_Achromobacter_sp.,534
BACT000035_38872_TRUE_Achromobacter_sp.,534
BACT000035_38873_TRUE_Achromobacter_sp.,534
BACT000035_38874_TRUE_Achromobacter_sp.,534
BACT000035_38875_TRUE_Achromobacter_sp.,534
BACT000035_38876_TRUE_Achromobacter_sp.,534
BACT000035_38877_TRUE_Achromobacter_sp.,534
BACT000035_38878_TRUE_Achromobacter_sp.,534
BACT000035_38879_TRUE_Achromobacter_sp.,534
BACT000035_38880_TRUE_Achromobacter_sp.,534
BACT000035_38881_TRUE_Achromobacter_sp.,534
BACT000035_38882_TRUE_Achromobacter_sp.,534
BACT000035_38883_TRUE_Achromobacter_sp.,534
BACT000035_38884_TRUE_Achromobacter_sp.,534
BACT000035_38885_TRUE_Achromobacter_sp.,534
BACT000035_38886_TRUE_Achromobacter_sp.,534
BACT000035_38887_TRUE_Achromobacter_sp.,534
BACT000035_38888_TRUE_Achromobacter_sp.,534
BACT000035_38889_TRUE_Achromobacter_sp.,534
BACT000035_38890_TRUE_Achromobacter_sp.,534
BACT000035_38891_TRUE_Achromobacter_spanius,534
BACT000035_38892_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38893_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38894_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38895_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38896_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38897_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38898_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38899_TRUE_Achromobacter_xylosoxidans,534
BACT000035_38900_TRUE_Achromobacter_xylosoxidans,534
BACT000035_39477_TRUE_Alteromonas_macleodii,534
BACT000035_39478_TRUE_Alteromonas_macleodii,534
BACT000035_39479_TRUE_Alteromonas_macleodii,534
BACT000035_39480_TRUE_Alteromonas_macleodii,534
BACT000035_39481_TRUE_Alteromonas_macleodii,534
BACT000035_39482_TRUE_Alteromonas_macleodii,534
BACT000035_39483_TRUE_Alteromonas_macleodii,534
BACT000035_39484_TRUE_Alteromonas_macleodii,534
BACT000035_39485_TRUE_Alteromonas_macleodii,534
BACT000035_39486_TRUE_Alteromonas_marina,534
BACT000036_38859_TRUE_Achromobacter_arsenitoxydans,381
BACT000036_38860_TRUE_Achromobacter_piechaudii,381
BACT000036_38861_TRUE_Achromobacter_piechaudii,381
BACT000036_38862_TRUE_Achromobacter_piechaudii,381
BACT000036_38863_TRUE_Achromobacter_sp.,381
BACT000036_38864_TRUE_Achromobacter_sp.,381
BACT000036_38865_TRUE_Achromobacter_sp.,381
BACT000036_38866_TRUE_Achromobacter_sp.,381
BACT000036_38867_TRUE_Achromobacter_sp.,381
BACT000036_38868_TRUE_Achromobacter_sp.,381
BACT000036_38869_TRUE_Achromobacter_sp.,381
BACT000036_38870_TRUE_Achromobacter_sp.,381
BACT000036_38871_TRUE_Achromobacter_sp.,381
BACT000036_38872_TRUE_Achromobacter_sp.,381
BACT000036_38873_TRUE_Achromobacter_sp.,381
BACT000036_38874_TRUE_Achromobacter_sp.,381
BACT000036_38875_TRUE_Achromobacter_sp.,381
BACT000036_38876_TRUE_Achromobacter_sp.,381
BACT000036_38877_TRUE_Achromobacter_sp.,381
BACT000036_38878_TRUE_Achromobacter_sp.,381
BACT000036_38879_TRUE_Achromobacter_sp.,381
BACT000036_38880_TRUE_Achromobacter_sp.,381
BACT000036_38881_TRUE_Achromobacter_sp.,381
BACT000036_38882_TRUE_Achromobacter_sp.,381
BACT000036_38883_TRUE_Achromobacter_sp.,381
BACT000036_38884_TRUE_Achromobacter_sp.,381
BACT000036_38885_TRUE_Achromobacter_sp.,381
BACT000036_38886_TRUE_Achromobacter_sp.,381
BACT000036_38887_TRUE_Achromobacter_sp.,381
BACT000036_38888_TRUE_Achromobacter_sp.,381
BACT000036_38889_TRUE_Achromobacter_sp.,381
BACT000036_38890_TRUE_Achromobacter_sp.,381
BACT000036_38891_TRUE_Achromobacter_spanius,381
BACT000036_38892_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38893_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38894_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38895_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38896_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38897_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38898_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38899_TRUE_Achromobacter_xylosoxidans,381
BACT000036_38900_TRUE_Achromobacter_xylosoxidans,381
BACT000036_39477_TRUE_Alteromonas_macleodii,378
BACT000036_39478_TRUE_Alteromonas_macleodii,378
BACT000036_39479_TRUE_Alteromonas_macleodii,378
BACT000036_39480_TRUE_Alteromonas_macleodii,378
BACT000036_39481_TRUE_Alteromonas_macleodii,378
BACT000036_39482_TRUE_Alteromonas_macleodii,378
BACT000036_39483_TRUE_Alteromonas_macleodii,378
BACT000036_39484_TRUE_Alteromonas_macleodii,378
BACT000036_39485_TRUE_Alteromonas_macleodii,378
BACT000036_39486_TRUE_Alteromonas_marina,378
BACT000038_38859_TRUE_Achromobacter_arsenitoxydans,456
BACT000038_38860_TRUE_Achromobacter_piechaudii,456
BACT000038_38861_TRUE_Achromobacter_piechaudii,456
BACT000038_38862_TRUE_Achromobacter_piechaudii,456
BACT000038_38863_TRUE_Achromobacter_sp.,456
BACT000038_38864_TRUE_Achromobacter_sp.,456
BACT000038_38865_TRUE_Achromobacter_sp.,456
BACT000038_38866_TRUE_Achromobacter_sp.,456
BACT000038_38867_TRUE_Achromobacter_sp.,456
BACT000038_38868_TRUE_Achromobacter_sp.,456
BACT000038_38869_TRUE_Achromobacter_sp.,456
BACT000038_38870_TRUE_Achromobacter_sp.,456
BACT000038_38871_TRUE_Achromobacter_sp.,456
BACT000038_38872_TRUE_Achromobacter_sp.,456
BACT000038_38873_TRUE_Achromobacter_sp.,456
BACT000038_38874_TRUE_Achromobacter_sp.,456
BACT000038_38875_TRUE_Achromobacter_sp.,456
BACT000038_38876_TRUE_Achromobacter_sp.,456
BACT000038_38877_TRUE_Achromobacter_sp.,456
BACT000038_38878_TRUE_Achromobacter_sp.,456
BACT000038_38879_TRUE_Achromobacter_sp.,456
BACT000038_38880_TRUE_Achromobacter_sp.,456
BACT000038_38881_TRUE_Achromobacter_sp.,456
BACT000038_38882_TRUE_Achromobacter_sp.,456
BACT000038_38883_TRUE_Achromobacter_sp.,456
BACT000038_38884_TRUE_Achromobacter_sp.,456
BACT000038_38885_TRUE_Achromobacter_sp.,456
BACT000038_38886_TRUE_Achromobacter_sp.,456
BACT000038_38887_TRUE_Achromobacter_sp.,456
BACT000038_38888_TRUE_Achromobacter_sp.,456
BACT000038_38889_TRUE_Achromobacter_sp.,456
BACT000038_38890_TRUE_Achromobacter_sp.,456
BACT000038_38891_TRUE_Achromobacter_spanius,456
BACT000038_38892_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38893_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38894_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38895_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38896_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38897_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38898_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38899_TRUE_Achromobacter_xylosoxidans,456
BACT000038_38900_TRUE_Achromobacter_xylosoxidans,456
BACT000038_39477_TRUE_Alteromonas_macleodii,453
BACT000038_39478_TRUE_Alteromonas_macleodii,453
BACT000038_39479_TRUE_Alteromonas_macleodii,453
BACT000038_39480_TRUE_Alteromonas_macleodii,453
BACT000038_39481_TRUE_Alteromonas_macleodii,468
BACT000038_39482_TRUE_Alteromonas_macleodii,453
